fr_orig,dms_orig,dms_dest,fr_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,tons_2017,tons_2020,tons_2022,tons_2023,tons_2025,tons_2030,tons_2035,tons_2040,tons_2045,tons_2050,value_2017,value_2020,value_2022,value_2023,value_2025,value_2030,value_2035,value_2040,value_2045,value_2050,tons_2020_low,tons_2022_low,tons_2023_low,tons_2025_low,tons_2030_low,tons_2035_low,tons_2040_low,tons_2045_low,tons_2050_low,tons_2020_high,tons_2022_high,tons_2023_high,tons_2025_high,tons_2030_high,tons_2035_high,tons_2040_high,tons_2045_high,tons_2050_high,value_2020_low,value_2022_low,value_2023_low,value_2025_low,value_2030_low,value_2035_low,value_2040_low,value_2045_low,value_2050_low,value_2020_high,value_2022_high,value_2023_high,value_2025_high,value_2030_high,value_2035_high,value_2040_high,value_2045_high,value_2050_high
,61,472,,,4,,1,1,0.002661,0.002581,0.002747,0.002857,0.003089,0.003757,0.004568,0.005556,0.006756,0.008216,0.001401,0.001359,0.001446,0.001504,0.001626,0.001978,0.002405,0.002925,0.003557,0.004326,0.002581,0.002734,0.002828,0.003058,0.003719,0.004418,0.005251,0.006273,0.007487,0.002581,0.002826,0.002982,0.003263,0.004132,0.00466,0.005667,0.006891,0.00838,0.001359,0.00144,0.001489,0.00161,0.001958,0.002326,0.002765,0.003303,0.003942,0.001359,0.001488,0.00157,0.001718,0.002176,0.002453,0.002983,0.003628,0.004412
,61,472,,,5,,1,1,0.001593,0.001545,0.001645,0.00171,0.001849,0.002249,0.002735,0.003326,0.004044,0.004918,0.001523,0.001477,0.001572,0.001635,0.001768,0.00215,0.002615,0.00318,0.003867,0.004702,0.001545,0.001637,0.001693,0.001831,0.002226,0.002645,0.003143,0.003755,0.004482,0.001545,0.001692,0.001785,0.001953,0.002474,0.00279,0.003392,0.004125,0.005017,0.001477,0.001565,0.001619,0.00175,0.002129,0.002529,0.003005,0.00359,0.004285,0.001477,0.001618,0.001707,0.001868,0.002365,0.002667,0.003243,0.003944,0.004796
,61,473,,,5,,1,1,0.033721,0.033742,0.035789,0.037217,0.040246,0.048942,0.059516,0.072376,0.088014,0.10703,1.857408,1.85857,1.971301,2.049955,2.216802,2.695778,3.278246,3.986567,4.847933,5.895414,0.033742,0.035477,0.037202,0.039843,0.048452,0.056671,0.066772,0.079602,0.094972,0.033742,0.03714,0.03941,0.042838,0.053836,0.060706,0.073823,0.089774,0.109171,1.85857,1.954145,2.049129,2.194634,2.66882,3.121554,3.677912,4.384628,5.231222,1.85857,2.045743,2.170762,2.359568,2.965356,3.343811,4.066298,4.944892,6.013322
,61,481,,,4,,1,1,5e-05,4.8e-05,4.8e-05,5e-05,5.4e-05,6.6e-05,8.1e-05,9.8e-05,0.000119,0.000145,0.000388,0.00037,0.000376,0.000391,0.000423,0.000514,0.000625,0.00076,0.000925,0.001125,4.8e-05,4.8e-05,5e-05,5.4e-05,6.6e-05,8e-05,9.7e-05,0.000118,0.000142,4.8e-05,5e-05,5.3e-05,5.8e-05,7.3e-05,8.2e-05,1e-04,0.000122,0.000148,0.00037,0.000373,0.000388,0.000422,0.000509,0.000619,0.000753,0.000917,0.001101,0.00037,0.000386,0.000409,0.000448,0.000566,0.000638,0.000776,0.000943,0.001147
,61,481,,,5,,1,1,5e-05,4.8e-05,4.8e-05,5e-05,5.4e-05,6.6e-05,8.1e-05,9.8e-05,0.000119,0.000145,0.001267,0.001208,0.001228,0.001277,0.001381,0.001679,0.002042,0.002483,0.00302,0.003672,4.8e-05,4.8e-05,5e-05,5.4e-05,6.6e-05,8e-05,9.7e-05,0.000118,0.000142,4.8e-05,5e-05,5.3e-05,5.8e-05,7.3e-05,8.2e-05,1e-04,0.000122,0.000148,0.001208,0.001219,0.001267,0.001379,0.001662,0.002021,0.002458,0.002994,0.003594,0.001208,0.001259,0.001334,0.001462,0.001847,0.002083,0.002533,0.00308,0.003745
,61,484,,,5,,1,1,0.204742,0.19781,0.209781,0.216133,0.293539,0.3614,0.417697,0.493411,0.590096,0.682507,1.153351,1.1143,1.181738,1.217519,1.653559,2.035836,2.352967,2.779482,3.324124,3.844695,0.19781,0.208239,0.214739,0.290603,0.357786,0.41352,0.492027,0.582605,0.66583,0.19781,0.214987,0.225031,0.310051,0.39754,0.426051,0.50328,0.601898,0.696158,1.1143,1.17305,1.209669,1.637023,2.015478,2.329438,2.771684,3.281927,3.75075,1.1143,1.211062,1.267641,1.746579,2.23942,2.400027,2.835071,3.390606,3.921589
,61,485,,,4,,1,1,0.000895,0.000897,0.000952,0.00098,0.001197,0.001435,0.001606,0.001856,0.002187,0.002532,0.052439,0.052574,0.055765,0.057432,0.070132,0.084083,0.094123,0.108768,0.128143,0.148324,0.000897,0.000946,0.000977,0.001185,0.001421,0.00159,0.001849,0.00216,0.002484,0.000897,0.000969,0.001006,0.001254,0.001579,0.001639,0.001883,0.002227,0.002582,0.052574,0.055456,0.057272,0.069431,0.083242,0.093182,0.108351,0.126572,0.145558,0.052574,0.056795,0.058939,0.073454,0.092492,0.096006,0.110351,0.130473,0.15129
,61,486,,,4,,1,1,0.013745,0.013021,0.014081,0.01455,0.015734,0.019134,0.023268,0.028296,0.03441,0.041845,0.350725,0.332251,0.359293,0.371272,0.40149,0.488239,0.593731,0.722016,0.87802,1.067732,0.013021,0.013977,0.014443,0.015723,0.018943,0.023036,0.02829,0.034089,0.040968,0.013021,0.014432,0.015167,0.016638,0.021048,0.023734,0.028862,0.035098,0.042682,0.332251,0.356658,0.368543,0.401187,0.483356,0.587793,0.72187,0.869843,1.045359,0.332251,0.368266,0.387006,0.424535,0.537062,0.605605,0.736457,0.895581,1.089087
,61,486,,,5,,1,1,0.006278,0.005947,0.006431,0.006646,0.007187,0.00874,0.010628,0.012924,0.015717,0.019112,0.139808,0.132444,0.143224,0.147999,0.160044,0.194624,0.236676,0.287814,0.350002,0.425625,0.005947,0.006384,0.006597,0.007181,0.008652,0.010522,0.012922,0.01557,0.018712,0.005947,0.006592,0.006927,0.007599,0.009613,0.01084,0.013183,0.016031,0.019495,0.132444,0.142173,0.146911,0.159923,0.192678,0.23431,0.287756,0.346742,0.416707,0.132444,0.1468,0.15427,0.169231,0.214087,0.24141,0.293571,0.357002,0.434138
,61,488,,,5,,1,1,0.005709,0.005386,0.005713,0.005884,0.008114,0.009857,0.011362,0.013518,0.016103,0.018559,0.325027,0.306659,0.325271,0.334996,0.461972,0.561206,0.646845,0.76963,0.916808,1.056625,0.005386,0.005673,0.005845,0.008033,0.009759,0.011248,0.013497,0.015911,0.018099,0.005386,0.005855,0.006133,0.008578,0.010843,0.011589,0.013789,0.016426,0.01893,0.306659,0.322974,0.33276,0.457353,0.555594,0.640376,0.768418,0.905878,1.030401,0.306659,0.333339,0.34917,0.488393,0.617326,0.659782,0.785023,0.935144,1.077757
,61,489,,,4,,1,1,0.042606,0.040588,0.043035,0.044384,0.063426,0.077905,0.090528,0.107904,0.129001,0.14902,0.012939,0.012326,0.013069,0.013479,0.019262,0.023659,0.027492,0.032769,0.039176,0.045256,0.040588,0.04282,0.04394,0.062792,0.077126,0.089622,0.106319,0.124818,0.141512,0.040588,0.043918,0.045747,0.066474,0.085696,0.092338,0.110062,0.131581,0.152001,0.012326,0.013004,0.013344,0.019069,0.023422,0.027217,0.032288,0.037906,0.042976,0.012326,0.013337,0.013893,0.020187,0.026025,0.028042,0.033425,0.03996,0.046161
,61,489,,,5,,1,1,0.020468,0.019499,0.020674,0.021322,0.03047,0.037426,0.04349,0.051837,0.061972,0.07159,1.039314,0.990098,1.049786,1.082684,1.547196,1.900393,2.208293,2.632163,3.146791,3.63514,0.019499,0.020571,0.021109,0.030165,0.037052,0.043055,0.051076,0.059963,0.067983,0.019499,0.021098,0.021977,0.031934,0.041168,0.044359,0.052874,0.063212,0.073021,0.990098,1.044542,1.071857,1.531724,1.881389,2.18621,2.593512,3.044753,3.451994,0.990098,1.071322,1.115931,1.621538,2.090433,2.252459,2.684806,3.209727,3.707843
,61,491,,,5,,1,1,9e-04,0.000868,0.000939,0.000976,0.001055,0.001283,0.001561,0.001898,0.002308,0.002807,0.054546,0.052602,0.056883,0.059153,0.063967,0.077788,0.094596,0.115035,0.13989,0.170116,0.000868,0.000931,0.00097,0.001053,0.001271,0.001545,0.001893,0.002271,0.002717,0.000868,0.000961,0.001012,0.001114,0.001412,0.001573,0.001946,0.002386,0.002865,0.052602,0.056437,0.05878,0.06384,0.077011,0.09365,0.114711,0.137649,0.164667,0.052602,0.058231,0.061351,0.067511,0.085567,0.095331,0.117921,0.144591,0.173666
,61,499,,,5,,1,1,0.000449,0.000433,0.000468,0.000487,0.000526,0.00064,0.000778,0.000946,0.001151,0.001399,0.021274,0.0205,0.022168,0.023053,0.024929,0.030315,0.036865,0.04483,0.054517,0.066296,0.000433,0.000465,0.000486,0.000521,0.000633,0.00077,0.000937,0.00115,0.001376,0.000433,0.000477,5e-04,0.000552,0.000704,0.000805,0.000993,0.001215,0.001459,0.0205,0.022024,0.023016,0.024679,0.030012,0.036496,0.044382,0.054488,0.065214,0.0205,0.022615,0.023693,0.026166,0.033347,0.038131,0.047069,0.057579,0.069132
,61,500,,,5,,1,1,0.000509,0.000508,0.00055,0.000572,0.000618,0.000752,0.000914,0.001112,0.001352,0.001644,0.026155,0.026129,0.028256,0.029383,0.031774,0.03864,0.046989,0.057141,0.069488,0.084502,0.000508,0.000544,0.000566,0.000612,0.000744,0.000905,0.001105,0.001324,0.001587,0.000508,0.000558,0.000578,0.000645,0.000827,0.000925,0.001139,0.001399,0.001688,0.026129,0.027973,0.029089,0.031457,0.038253,0.046519,0.0568,0.068012,0.081529,0.026129,0.028651,0.029722,0.033147,0.042504,0.047526,0.058535,0.071895,0.086713
,61,511,,,1,,1,1,0.018311,0.019353,0.020473,0.021192,0.022917,0.027868,0.03389,0.041212,0.050117,0.060945,1.163536,1.229736,1.300904,1.346593,1.456192,1.770827,2.153444,2.618732,3.184553,3.872632,0.019353,0.020437,0.02098,0.022687,0.027589,0.033551,0.041,0.049479,0.059564,0.019353,0.020825,0.021668,0.02402,0.030655,0.034567,0.042095,0.051982,0.062983,1.229736,1.2986,1.333127,1.44163,1.753118,2.131909,2.605237,3.144052,3.784853,1.229736,1.323272,1.37682,1.526314,1.947909,2.196513,2.674821,3.303094,4.002107
,61,511,,,5,,1,1,5e-05,5.3e-05,5.6e-05,5.8e-05,6.3e-05,7.6e-05,9.3e-05,0.000113,0.000137,0.000166,0.003223,0.003406,0.003604,0.00373,0.004034,0.004905,0.005965,0.007254,0.008821,0.010727,5.3e-05,5.6e-05,5.7e-05,6.2e-05,7.5e-05,9.2e-05,0.000112,0.000135,0.000163,5.3e-05,5.7e-05,5.9e-05,6.6e-05,8.4e-05,9.4e-05,0.000115,0.000142,0.000172,0.003406,0.003597,0.003693,0.003993,0.004856,0.005905,0.007217,0.008709,0.010484,0.003406,0.003665,0.003814,0.004228,0.005396,0.006084,0.007409,0.00915,0.011086
,61,512,,,5,,1,1,0.260598,0.277422,0.292267,0.30192,0.326494,0.397038,0.482825,0.587148,0.714011,0.868285,6.400066,6.813247,7.177831,7.414911,8.018414,9.750923,11.857775,14.419847,17.535502,21.324353,0.277422,0.291801,0.298901,0.323229,0.393068,0.477997,0.586817,0.706051,0.84834,0.277422,0.297145,0.307967,0.341735,0.436742,0.488116,0.603958,0.744026,0.899176,6.813247,7.166388,7.340762,7.93823,9.653414,11.739197,14.411735,17.340016,20.8345,6.813247,7.297625,7.563412,8.392717,10.726016,11.987704,14.832693,18.272651,22.082996
,61,513,,,4,,1,1,0.000291,0.000293,0.000313,0.000326,0.000352,0.000428,0.000521,0.000634,0.000771,0.000937,0.009292,0.009341,0.010005,0.010404,0.011251,0.013682,0.016638,0.020233,0.024604,0.029921,0.000293,0.000312,0.000324,0.000352,0.000424,0.000516,0.000627,0.000763,0.000928,0.000293,0.000321,0.000339,0.000373,0.000471,0.000529,0.000661,0.000825,0.000999,0.009341,0.009968,0.010356,0.011249,0.013545,0.016472,0.02003,0.024358,0.029621,0.009341,0.010235,0.010831,0.01192,0.01505,0.016893,0.021104,0.026331,0.031906
,61,513,,,5,,1,1,0.03849,0.038693,0.041443,0.043096,0.046604,0.056674,0.068919,0.08381,0.101918,0.12394,2.061777,2.072648,2.219948,2.308523,2.496415,3.035806,3.691743,4.489407,5.45942,6.639022,0.038693,0.041288,0.042898,0.046598,0.056107,0.06823,0.082972,0.100899,0.1227,0.038693,0.042394,0.044867,0.049377,0.062341,0.069975,0.087419,0.109071,0.132162,2.072648,2.211673,2.2979,2.496073,3.005448,3.654826,4.444513,5.404825,6.572632,2.072648,2.270907,2.403349,2.644932,3.339387,3.748314,4.682726,5.842541,7.079466
,61,519,,,5,,1,1,5.9e-05,6.1e-05,6.5e-05,6.8e-05,7.3e-05,8.9e-05,0.000109,0.000132,0.000161,0.000195,0.000104,0.000107,0.000115,0.00012,0.000129,0.000157,0.000192,0.000233,0.000283,0.000344,6.1e-05,6.5e-05,6.7e-05,7.3e-05,8.8e-05,0.000108,0.000131,0.000157,0.000188,6.1e-05,6.6e-05,6.9e-05,7.7e-05,9.8e-05,0.000109,0.000135,0.000166,2e-04,0.000107,0.000115,0.000119,0.000128,0.000156,0.00019,0.000231,0.000277,0.000331,0.000107,0.000117,0.000122,0.000135,0.000173,0.000193,0.000238,0.000292,0.000353
,61,531,,,5,,1,1,0.049637,0.047553,0.050439,0.051947,0.065549,0.079634,0.092989,0.112125,0.140306,0.168201,2.051996,1.965823,2.085134,2.147478,2.709812,3.292073,3.844188,4.635246,5.800265,6.953452,0.047553,0.050022,0.051468,0.065312,0.078838,0.09206,0.111004,0.139906,0.163753,0.047553,0.05164,0.054009,0.069122,0.087597,0.09434,0.11584,0.146035,0.17183,1.965823,2.067898,2.127687,2.69999,3.259152,3.805746,4.588893,5.783703,6.76955,1.965823,2.1348,2.232755,2.857511,3.62128,3.900014,4.788817,6.037113,7.103451
,61,532,,,5,,1,1,0.029886,0.028087,0.030373,0.031253,0.033796,0.041099,0.049979,0.060778,0.07391,0.089879,1.970361,1.851748,2.002465,2.060472,2.228174,2.709608,3.295065,4.007019,4.872804,5.925658,0.028087,0.030244,0.03094,0.033458,0.040688,0.049479,0.060386,0.072135,0.086094,0.028087,0.030813,0.031702,0.035162,0.045209,0.050572,0.062211,0.076126,0.091369,1.851748,1.993949,2.039867,2.205893,2.682512,3.262114,3.98121,4.755828,5.676109,1.851748,2.03146,2.09009,2.318219,2.980569,3.334205,4.101528,5.018945,6.02389
,61,551,,,4,,1,1,0.000246,0.000232,0.000244,0.000253,0.000376,0.00046,0.00054,0.000638,0.000747,0.000847,0.002587,0.002439,0.00257,0.002657,0.003949,0.004838,0.005679,0.006708,0.007852,0.008904,0.000232,0.000244,0.00025,0.000372,0.000455,0.00054,0.000627,0.000722,0.000805,0.000232,0.000248,0.000259,0.000393,0.000506,0.000551,0.000649,0.000764,0.000856,0.002439,0.002567,0.00263,0.003909,0.00479,0.005678,0.006596,0.007593,0.008467,0.002439,0.002613,0.002719,0.00413,0.005322,0.005792,0.00682,0.00803,0.009007
,61,559,,,5,,1,1,0.003083,0.002983,0.003165,0.00326,0.004513,0.005572,0.006508,0.007853,0.009516,0.011183,0.048819,0.047241,0.050118,0.05163,0.071457,0.088238,0.103056,0.124353,0.150689,0.177074,0.002983,0.003164,0.003228,0.004468,0.005517,0.006443,0.007752,0.009208,0.010609,0.002983,0.003214,0.003331,0.004713,0.00613,0.006557,0.008024,0.009763,0.011334,0.047241,0.050101,0.051113,0.070743,0.087356,0.102026,0.12276,0.145814,0.167988,0.047241,0.050889,0.052752,0.074632,0.097062,0.103833,0.127064,0.154595,0.179478
,62,61,,,5,,1,1,0.017251,0.01839,0.019506,0.020089,0.025744,0.031639,0.036678,0.043823,0.052339,0.060687,1.113875,1.187423,1.259491,1.29715,1.662239,2.042896,2.368275,2.829593,3.379445,3.918454,0.01839,0.019436,0.020004,0.025486,0.031323,0.036312,0.043385,0.052315,0.059706,0.01839,0.01999,0.020935,0.0271,0.034803,0.037428,0.045483,0.054649,0.062294,1.187423,1.254948,1.291642,1.645616,2.022467,2.344593,2.801297,3.377896,3.855146,1.187423,1.290701,1.351736,1.749807,2.247186,2.416661,2.936769,3.528627,4.022236
,62,62,,,1,,1,1,4.387582,4.694761,4.970813,5.125816,5.781746,6.81139,7.779055,9.144084,10.73395,12.223123,7.446383,7.967712,8.436214,8.699277,9.812489,11.559949,13.202221,15.518879,18.217119,20.744468,4.694761,4.961258,5.124024,5.723929,6.743277,7.701265,9.052643,10.62661,12.033951,4.694761,5.073326,5.293586,6.053934,7.492529,8.048595,9.592888,11.292497,12.640058,7.967712,8.419998,8.696235,9.714364,11.444349,13.070199,15.36369,18.034948,20.423415,7.967712,8.610194,8.984008,10.274431,12.715944,13.65967,16.280566,19.165058,21.45207
,62,64,,,1,,1,1,2.420058,2.59853,2.756242,2.838652,3.358159,4.076337,4.762799,5.694675,6.757348,7.835623,4.1072,4.410095,4.677755,4.817617,5.699297,6.918154,8.083182,9.664714,11.46823,13.298224,2.59853,2.750489,2.83547,3.324577,4.035574,4.715171,5.637728,6.689775,7.792295,2.59853,2.818897,2.947429,3.526606,4.483971,4.96846,6.034299,7.189228,8.187637,4.410095,4.667991,4.812216,5.642304,6.848972,8.00235,9.568067,11.353548,13.224689,4.410095,4.784089,5.002228,5.985178,7.609969,8.432219,10.241108,12.201194,13.895644
,62,64,,,5,,1,1,0.020865,0.022404,0.023763,0.024474,0.028953,0.035145,0.041063,0.049098,0.05826,0.067556,1.42757,1.532849,1.625882,1.674495,1.980947,2.404594,2.809531,3.359236,3.986098,4.622162,0.022404,0.023714,0.024447,0.028663,0.034793,0.040653,0.048607,0.057677,0.067183,0.022404,0.024304,0.025412,0.030405,0.038659,0.042837,0.052026,0.061983,0.070591,1.532849,1.622488,1.672617,1.961138,2.380548,2.781436,3.325644,3.946237,4.596603,1.532849,1.662841,1.738661,2.080313,2.645053,2.930849,3.559578,4.240859,4.829812
,62,65,,,5,,1,1,0.006123,0.006563,0.006961,0.00717,0.008213,0.00966,0.011037,0.012983,0.015243,0.017346,0.40895,0.43834,0.464944,0.478849,0.548512,0.645159,0.737139,0.86711,1.0181,1.158551,0.006563,0.006892,0.007098,0.00813,0.009563,0.010926,0.012853,0.015091,0.017173,0.006563,0.007059,0.007308,0.008522,0.010626,0.012142,0.014436,0.016916,0.018889,0.43834,0.460295,0.474061,0.543027,0.638708,0.729767,0.858439,1.007919,1.146966,0.43834,0.471497,0.488074,0.569178,0.709675,0.810926,0.96419,1.129795,1.261558
,62,69,,,1,,1,1,74.692383,80.330498,85.011955,87.582306,100.94267,120.20483,138.39314,163.86082,193.42487,221.63054,126.764137,136.332861,144.277994,148.640263,171.314803,204.005569,234.873848,278.09631,328.270907,376.14015,80.330498,84.161835,86.706482,99.93325,119.002785,137.009216,162.222214,191.490616,219.41423,80.330498,86.23291,89.330635,104.789251,132.225327,152.270236,182.268366,214.774718,241.48467,136.332861,142.835214,147.153861,169.601655,201.965514,232.525109,275.315347,324.988198,372.378748,136.332861,146.350136,151.607438,177.843021,224.406126,258.425349,309.336659,364.504797,409.835577
,62,69,,,5,,1,1,0.006504,0.006995,0.007403,0.007626,0.00879,0.010467,0.012051,0.014269,0.016843,0.019299,0.332318,0.357403,0.378231,0.389667,0.44911,0.53481,0.615733,0.729042,0.860577,0.986069,0.006995,0.007329,0.00755,0.008702,0.010362,0.01193,0.014126,0.016674,0.019106,0.006995,0.007509,0.007779,0.009125,0.011514,0.013259,0.015871,0.018702,0.021028,0.357403,0.374449,0.385771,0.444619,0.529462,0.609575,0.721752,0.851972,0.976208,0.357403,0.383664,0.397446,0.466224,0.588291,0.677474,0.81094,0.955566,1.074403
,62,81,,,5,,1,1,0.012177,0.012179,0.012885,0.013348,0.019021,0.023332,0.027068,0.032099,0.03733,0.042152,0.658724,0.658845,0.697008,0.722075,1.028931,1.262167,1.464264,1.736422,2.01942,2.280268,0.012179,0.012819,0.013317,0.01883,0.023099,0.026818,0.031271,0.03573,0.039562,0.012179,0.013132,0.013741,0.019809,0.025665,0.027609,0.032741,0.038077,0.042995,0.658845,0.693468,0.720378,1.018641,1.249546,1.450729,1.69164,1.932817,2.140148,0.658845,0.710399,0.743346,1.07157,1.388384,1.493549,1.771151,2.059809,2.325874
,62,89,,,5,,1,1,0.017141,0.017384,0.018799,0.019549,0.02114,0.025707,0.031262,0.038016,0.046231,0.056219,1.104906,1.12055,1.211753,1.260101,1.362662,1.657087,2.015129,2.450531,2.98001,3.623894,0.017384,0.018726,0.019353,0.020928,0.02545,0.030833,0.036736,0.043753,0.052025,0.017384,0.019117,0.02003,0.02195,0.028278,0.031887,0.038777,0.047155,0.057344,1.12055,1.207073,1.2475,1.349035,1.640516,1.987516,2.368006,2.820316,3.353516,1.12055,1.232293,1.291156,1.414916,1.822796,2.055431,2.499542,3.039611,3.696371
,62,99,,,5,,1,1,0.013558,0.014281,0.015444,0.01606,0.017367,0.021119,0.025683,0.031232,0.03798,0.046186,0.90704,0.955428,1.033191,1.074415,1.161862,1.412902,1.718183,2.089426,2.540882,3.089884,0.014281,0.015319,0.015955,0.017366,0.020908,0.025426,0.030919,0.037535,0.044838,0.014281,0.015759,0.016589,0.018104,0.023231,0.026234,0.032473,0.039746,0.047714,0.955428,1.024848,1.067375,1.161798,1.398773,1.701001,2.068531,2.511092,2.999717,0.955428,1.054284,1.10984,1.211157,1.554192,1.755058,2.172499,2.659042,3.192106
,62,139,,,5,,1,1,0.013254,0.013676,0.013966,0.014523,0.015705,0.019099,0.023225,0.028244,0.034346,0.041767,0.745199,0.768938,0.785235,0.816566,0.883027,1.073819,1.305836,1.587984,1.931095,2.348341,0.013676,0.013907,0.014508,0.015548,0.018908,0.022993,0.027961,0.033887,0.040478,0.013676,0.014219,0.014887,0.016333,0.021009,0.024048,0.029621,0.036061,0.043244,0.768938,0.781914,0.815713,0.874196,1.063081,1.292777,1.572104,1.905266,2.275873,0.768938,0.799471,0.837037,0.918294,1.181201,1.352069,1.665452,2.027536,2.431379
,62,190,,,5,,1,1,0.023671,0.024706,0.025352,0.026548,0.039074,0.045276,0.048532,0.053475,0.060738,0.067393,1.453087,1.516622,1.556255,1.629691,2.398604,2.779363,2.979199,3.28266,3.728506,4.137053,0.024706,0.025098,0.026282,0.038683,0.044823,0.045574,0.049464,0.055224,0.060161,0.024706,0.025767,0.027203,0.040637,0.049804,0.049502,0.054545,0.061953,0.068741,1.516622,1.540692,1.613394,2.374618,2.751569,2.797659,3.036406,3.390039,3.693112,1.516622,1.58174,1.669935,2.494582,3.057299,3.038783,3.348313,3.803076,4.219795
,62,202,,,5,,1,1,0.013894,0.014185,0.015044,0.015517,0.019774,0.023874,0.027181,0.031628,0.037239,0.042328,0.764345,0.780377,0.827594,0.853632,1.08784,1.313387,1.495323,1.739949,2.048636,2.328591,0.014185,0.014893,0.015362,0.019577,0.023636,0.027138,0.030867,0.035489,0.039364,0.014185,0.015305,0.015918,0.020714,0.026262,0.027725,0.032261,0.037984,0.043175,0.780377,0.819319,0.845096,1.076962,1.300253,1.492941,1.698068,1.952353,2.165523,0.780377,0.841949,0.875706,1.139512,1.444726,1.525229,1.774748,2.089609,2.375162
,62,241,,,5,,1,1,0.014834,0.016682,0.016796,0.017441,0.024303,0.028435,0.030265,0.03222,0.035218,0.038699,0.974924,1.096356,1.103868,1.146268,1.597233,1.868785,1.989061,2.1176,2.314638,2.543383,0.016682,0.01675,0.017398,0.02406,0.02815,0.030075,0.031439,0.033504,0.035767,0.016682,0.017201,0.018154,0.025465,0.031278,0.03087,0.032865,0.035923,0.039473,1.096356,1.100823,1.143465,1.581261,1.850097,1.976628,2.066226,2.201939,2.350701,1.096356,1.130503,1.193136,1.673615,2.055664,2.028842,2.159952,2.36093,2.59425
,62,242,,,5,,1,1,0.017163,0.017956,0.019417,0.020192,0.021836,0.026554,0.032291,0.039268,0.047753,0.05807,1.053724,1.102412,1.192139,1.239705,1.340605,1.630264,1.98251,2.410865,2.931774,3.565235,0.017956,0.019359,0.020127,0.021617,0.026288,0.031901,0.038063,0.045074,0.053189,0.017956,0.019893,0.021043,0.022896,0.029209,0.032937,0.040053,0.048708,0.059232,1.102412,1.188553,1.235692,1.327199,1.613962,1.958546,2.336853,2.767328,3.26555,1.102412,1.221311,1.291954,1.405708,1.793291,2.02216,2.459083,2.99041,3.636539
,62,249,,,5,,1,1,0.011111,0.01158,0.012522,0.013022,0.014082,0.017125,0.020825,0.025324,0.030796,0.03745,0.680197,0.708903,0.766602,0.797189,0.862073,1.048338,1.274848,1.550301,1.88527,2.292616,0.01158,0.012397,0.012892,0.013941,0.016953,0.020616,0.025071,0.030488,0.037075,0.01158,0.012736,0.013332,0.014628,0.018837,0.023214,0.028465,0.034498,0.041158,0.708903,0.758936,0.789217,0.853452,1.037854,1.2621,1.534798,1.866417,2.269689,0.708903,0.779647,0.816143,0.895486,1.153171,1.421106,1.7426,2.111892,2.519618
,62,259,,,5,,1,1,0.012259,0.012768,0.013459,0.013892,0.018407,0.022633,0.026229,0.030988,0.03684,0.042282,0.752155,0.783395,0.825765,0.852371,1.129358,1.388655,1.609278,1.901258,2.260313,2.59421,0.012768,0.013438,0.013753,0.018223,0.022407,0.025967,0.030678,0.036562,0.041324,0.012768,0.013741,0.014353,0.01925,0.024896,0.026941,0.032132,0.038276,0.043459,0.783395,0.824498,0.843847,1.118065,1.374768,1.593186,1.882245,2.243272,2.535459,0.783395,0.84309,0.880611,1.181066,1.52752,1.652973,1.971465,2.348427,2.666438
,62,269,,,5,,1,1,0.011606,0.010824,0.011664,0.01213,0.013117,0.015951,0.019397,0.023589,0.028685,0.034883,0.731846,0.682542,0.735516,0.764863,0.827115,1.005827,1.223153,1.487436,1.808822,2.19965,0.010824,0.011645,0.012008,0.012986,0.015791,0.018352,0.021889,0.026105,0.031135,0.010824,0.011856,0.012409,0.013633,0.017546,0.019785,0.02406,0.029259,0.035581,0.682542,0.734334,0.757214,0.818844,0.995769,1.157223,1.380287,1.646089,1.963326,0.682542,0.74758,0.782495,0.859648,1.10641,1.247616,1.517185,1.844999,2.243643
,62,329,,,1,,1,1,0.111758,0.113716,0.122971,0.127878,0.138286,0.168164,0.204499,0.248685,0.302417,0.36776,0.18967,0.192992,0.2087,0.217027,0.234691,0.2854,0.347066,0.422055,0.513247,0.624143,0.113716,0.122561,0.127151,0.137143,0.164882,0.202454,0.246198,0.299393,0.361444,0.113716,0.124875,0.130788,0.145581,0.184981,0.236631,0.293601,0.360717,0.438366,0.192992,0.208005,0.215795,0.232752,0.279829,0.343595,0.417835,0.508115,0.613424,0.192992,0.211932,0.221966,0.247073,0.31394,0.401598,0.498285,0.612191,0.743973
,62,341,,,5,,1,1,0.014678,0.016238,0.016645,0.017187,0.02363,0.028183,0.031816,0.03719,0.043626,0.049963,0.913332,1.010419,1.035729,1.069441,1.470344,1.753644,1.979735,2.314108,2.714584,3.108901,0.016238,0.01657,0.017137,0.023393,0.027901,0.031498,0.036818,0.043189,0.049176,0.016238,0.017048,0.01789,0.024747,0.031001,0.032423,0.038575,0.045606,0.051619,1.010419,1.031076,1.066372,1.455641,1.736108,1.959938,2.290967,2.687438,3.059925,1.010419,1.060777,1.113217,1.539876,1.929009,2.017514,2.400335,2.8378,3.211946
